*HASH_VALUE	title_id	name	women_name	
_D421E8995A435B7B	fct_bandit	 (Bandido)		
_07566EBE2DE9E060	fct_actor	 (Actor)		
_55EA849CB2EAC024	fct_actress	 (Actriz)		
_C849FC3887897C7C	fct_kami_master	 (Maestro Kami)		
_61E66A3EFC6060BF	fct_karavan_officer	 (Oficial Karavan)		
_DC332A0753F9F828	fct_newb_welcomer	 (Recibidor)		
_84254396E02CF43B	fct_newb_a	 (Guardia de Stalli)		
_3D4EB029FB5CE9BC	fct_newb_a_chief	 (Jefe de la Guardia de Stalli)		
_D3211B8FE889F438	fct_newb_b	 (Guardia de Borea)		
_F34A88223F0BA5BC	fct_newb_b_chief	 (Jefe de la Guardia de Borea)		
_84A53F9E647BE03B	fct_newb_c	 (Guardia de Nistia)		
_3DCEAC317FABD5BC	fct_newb_c_chief	 (Jefe de la Guardia de Nistia)		
_15254F93AACAFCFE	fct_newb_d	 (Guardia de Rosilio)		
_CE4EBC267F0BE5E5	fct_newb_d_chief	 (Jefe de la Guardia de Rosilio)		
_D3214798A4292038	fct_newb_e	 (Guardia de Miani)		
_F34AB42BFBABD1BC	fct_newb_e_chief	 (Jefe de la Guardia de Miani)		
_D323BF18A9D8CB24	fct_newb_za	 (Guardia de Qaï-Lo)		
_7ADC0CE36AAFD00E	fct_newb_za_chief	 (Jefe de la Guardia de Qaï-Lo)		
_5204BF972603CF69	fct_newb_zc	 (Guardia de Nen-Xing)		
_F9BD0C626B106D53	fct_newb_zc_chief	 (Jefe de la Guardia de Nen-Xing)		
_43E5C48EE754EF52	fct_newb_zb	 (Guardia de Sheng-Wo)		
_EA9E11592C618D3C	fct_newb_zb_chief	 (Jefe de la Guardia de Sheng-Wo)		
_52A4BF97D898EB5C	fct_newb_ze	 (Guardia de Yin-Piang)		
_F95D0C62B6A58946	fct_newb_ze_chief	 (Jefe de la Guardia de Yin-Piang)		
_5534BF18E7A7D669	fct_newb_zd	 (Guardia de Koï-Zun)		
_FCED0CE3ED4E7453	fct_newb_zd_chief	 (Jefe de la Guardia de Koï-Zun)		
_91F1889EA8D88820	fct_newb_fa	 (Guardia de Aegus)		
_9FAAD569EBF055A7	fct_newb_fa_chief	 (Jefe de la Guardia de Aegus)		
_52E678946528D673	fct_newb_fc	 (Guardia de Sekovix)		
_F99FC55F6BCF745D	fct_newb_fc_chief	 (Jefe de la Guardia de Sekovix)		
_9365708EA977CB24	fct_newb_fb	 (Guardia de Kaemon)		
_3A1EBD596A4ED00E	fct_newb_fb_chief	 (Jefe de la Guardia de Kaemon)		
_557550956467D66E	fct_newb_fe	 (Guardia de Galemus)		
_FC2E9D606A0E7458	fct_newb_fe_chief	 (Jefe de la Guardia de Galemus)		
_93859CA26BC8CB24	fct_newb_fd	 (Guardia de Phyxon)		
_3A3EE96D2C9FD00E	fct_newb_fd_chief	 (jefe de la Guardia de Phyxon)		
_D335BC8E166A8832	fct_newb_ta	 (Guardia de Aubermouth)		
_7AEE0959F477261C	fct_newb_ta_chief	 (Jefe de la Guardia de Aubermouth)		
_51B5A09B2543E367	fct_newb_tb	 (Guardia de Barkdell)		
_F86EED666A508151	fct_newb_tb_chief	 (Jefe de la Guardia de Barkdell)		
_134588A0A4E97736	fct_newb_tc	 (Guardia de Hobwelly)		
_BAFED56BAA901520	fct_newb_tc_chief	 (Jefe de la Guardia de Hobwelly)		
_15B6889F2594EB6A	fct_newb_td	 (Guardia de Waverton)		
_BC6FD56A6AA18954	fct_newb_td_chief	 (Jefe de la Guardia Waverton)		
_51659097D8B7EF6F	fct_newb_te	 (Guardia de Dingleton)		
_F81EDD62B6C48D59	fct_newb_te_chief	 (Jefe de la Guardia de Dingleton)		
_9459CCB3DF3E975B	fct_registar	 (Secretario del Gremio)		
_5D441AD8E996D8B9	fct_ins_f	 (Instructor de Pelea)		
_DAE41AB616D6F4B3	fct_ins_m	 (Instructor de Magia)		
_686B9F2924B7F4C0	fct_ins_r	 (Instructor de Artesano)		
_FC35BE16E9460CAF	fct_ins_h	 (Instructor de Recolector)		
_41F4E0488729241C	fct_mf_rolemaster	 (Maestro de Funciones del Gremio de la Lucha Cuerpo a Cuerpo)		
_1F750264DA2BFF2A	fct_rf_rolemaster	 (Maestro de Funciones del Gremio del Luchador de Alcance)		
_2900034FE35E71B7	fct_c_rolemaster	 (Maestro de Funciones del Gremio del Luchador)		
_E66F61FF3EC317D0	fct_mh_rolemaster	 (Maestro de Funciones del Gremio del Curandero)		
_294878C33EB3EF9B	fct_mb_rolemaster	 (Maestro de Funciones del Gremio del Lazador de Parachoques)		
_E8CA0D2F6DA22BA6	fct_ma_rolemaster	 (Maestro de Funciones del Gremio del Lanzador de Ataque)		
_A169FAEB8B1744C5	fct_m_rolemaster	 (Maestro de Funciones del Gremio de Magia)		
_1F1A9E5EA4FD25CF	fct_t_rolemaster	 (Maestro de Funciones del Gremio de Mercaderes)		
_22BBE962E86D71C7	fct_h_rolemaster	 (Maestro de Funciones del Gremio del Recolector)		
_238946101D6A59BA	fct_f_rolemaster	 (Maestro de Funciones del Gremio ded Artesano)		
_FEE10832815C7C47	fct_f_trainer	 (Entrenador de Combate)		
_3A30101023C7B85B	fct_m_trainer	 (Entrenador de Mago)		
_2D80081AA4667F2D	fct_c_trainer	 (Entrenador de Artesano)		
_3AE134166CF4C85D	fct_h_trainer	 (Entrenador de Recolector)		
_B9C8045A62476B86	fct_f_guild_trainer	 (Entrenador de Combate del Gremio)		
_39A61F0126172F82	fct_m_guild_trainer	 (Entrenador de Mago del Gremio)		
_B94727EB93D56E7D	fct_c_guild_trainer	 (Entrenador de Artesano del Gremio)		
_7C06B3D327882F88	fct_h_guild_trainer	 (Entrenador de Recolector del Gremio)		
_645634B34D8613D7	fct_guild_we	 (Recibidor)		
_06ABAA82B32B6C54	fct_guild_rm_craft	 (Maestro de Funciones de Fabricacion)		
_CB8A8E7D2973F30F	fct_guild_rm_fight	 (Maestro de Funciones de Combate)		
_F8CA6678A6930FE6	fct_guild_rm_magic	 (Maestro de Funciones de Magia)		
_9F566FABDE44A874	fct_scout	 (Explorador)		
_92AAE47F5285D8A9	fct_ambassador	 (Embajador)		
_25BA90B9E8B7C261	fct_corporal	 (Corporal)		
_98CAA891AF99102B	fct_sergent	 (Sargento)		
_1138D4932AF6E85A	fct_captain	 (Capitán)		
_11CFB773732E88B9	fct_city_welcomer	 (Recibidor de la Ciudad)		
_992106B23D12F5C0	fct_village_welcomer	 (Recibidor de la Aldea)		
_DBB854FAB4CD3968	fct_foreman_apprentice	 (Aprendiz de Capataz)		
_12E97FAC6BCA0263	fct_foreman	 (Capataz)		
_2C8C85CA36B29969	fct_foreman_master	 (Maestro Capataz)		
_5485F09DE885E881	fct_hawker	 (Halconero/Vendedor Ambulante)		
_EAC803F3D976B8A0	fct_journeyman	 (Viajero)		
_2A91C9AAE63A90C1	fct_kami_ambassador	 (Embajador Kami)		
_34E7060715EA8D92	fct_kami_welcomer	 (Recibidor Kami)		
_7F448DC446CEEA84	fct_karavan_ambassador	 (Embajador Karavan)		
_A31BECD1E2F7F500	fct_karavan_agent	 (Agente Karavan)		
_50AF2F01EA1319AA	fct_karavan_welcomer	 (Recibidor Karavan)		
_DB80A90FAAA63F79	fct_local_messenger	 (Mensajero Local)		
_9DD66D7FCD23A90E	fct_frontiers_messenger	 (Mensajero de la Frontera)		
_E7CD1B8DD473CB65	fct_outlands_messenger	 (Mensajero de las Afueras)		
_546BE49BA2D637B9	fct_patrolman	 (Patrullero)		
_1A9AC08BDA75B4B5	fct_prospector	 (Buscador)		
_005ABA2BBA2C2763	fct_tribe_welcomer	 (Recibidor d ela Tribu)		
_72ED35F1567AB4F3	fct_local_supplier	 (Proveedor Local)		
_0C691BA0822BEE84	fct_frontiers_supplier	 (Proveedor de la Frontera)		
_71BA1712ED73F5EA	fct_outlands_supplier	 (Proveedor de las Afueras)		
_B3D62478D0A96233	fct_outpost_steward	 (Secretario del Puesto)		
_6E218F06F6C4C35A	fct_outpost_steward_tribe	 (Secretario del Puesto de la Tribu)		
_C996B964B332B13E	fct_outpost_officer	 (Oficial del Puesto)		
_E07DCF51AA67A79E	fct_outpost_officer_tribe	 (Funcionario del Puesto de la Tribu)		
_E9A9D807003E1A1E	Refugee	Refugiado	Refugiada	
_6AB4EC6268B88CB6	Homin	Homin	Homin	
_5B0936F36CAAED6F	Novice_Artisan	Aprendiz de Artesano	Aprendiz de Artesano	
_5FD1130608EF5476	Novice_Warrior	Aprendiz de Luchador	Aprendiz de Luchador	
_A77AD8BADDD4704B	Novice_Harvester	Aprendiz de Recolector	Aprendiz de Recolector 	
_2B787170835462F5	Novice_Magician	Aprendiz de Mago	Aprendiz de Mago	
_A6121B911E679EAF	Artisan_Apprentice	Aprendiz de Artesano	Aprendiz de Artesano	
_E1D997A261BCDE41	Warrior_Apprentice	Aprendiz de Artesano	Aprendiz de Artesano	
_5E3BBF1E7588AF84	Magician_Apprentice	Aprendiz de Mago	Aprendiz de Mago	
_F72B78A052A04DDB	Fyros_Artisan_Apprentice	Aprendiz de Artesano Fyros	Aprendiz de Artesano Fyros	
_F13A34A752A035D7	Matis_Artisan_Apprentice	Aprendiz de Artesano Matis	Aprendiz de Artesano Matis	
_D7157CC15C0669CB	Tryker_Artisan_Apprentice	Aprendiz de Artesano Tryker	Aprendiz de Artesano Tryker	
_F1CBA0B4526707C3	Zorai_Artisan_Apprentice	Aprendiz de Artesano Zoraï 	Aprendiz de Artesano Zoraï 	
_BA5834306E2070B0	Melee_Warrior_Apprentice	Guerrero	Gerrera	
_1C02198C57B42A8E	Sniper_Apprentice	Aprendiz de Francotirador	Aprendiz de Francotirador	
_76CA54C7B85E21F4	Fyros_Armorer_Apprentice	Aprendiz de Armero Fyros	Aprendiz de Armero Fyros	
_E534877171A78595	Fyros_Jeweler_Apprentice	Aprendiz de Joyero Fyros	Arpendiz de Joyero Fyros	
_687F1E242A40234E	Fyros_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Fyros	Aprendeiz de Herrero de Armas Fyros	
_65BF28B111BF9A58	Fyros_Munitioner_Apprentice	Aprendiz de Proveedor de Municiones Fyros	Aprendiz de Proveedor de Municiones Fyros	
_53283BB2978F818B	Fyros_Gun_Smith_Apprentice	Aprendiz de Amero Fyros	Aprendiz de Armero Fyros	
_B608DB98443FEF1B	Fyros_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Fyros	Aprendiz de Herrero de Escudos Fyros	
_70D910CEB85E09F0	Matis_Armorer_Apprentice	Aprendiz de Armero Matis	Aprendiz de Armero Matis	
_26542772F2C6A97D	Matis_Jeweler_Apprentice	Aprendiz de Joyero Matis	Aprendiz de Joyero Matis	
_822A4EA8BDBEFE33	Matis_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Matis	Aprendiz de Herrero de Armas Matis	
_639F70A7D3BF9A58	Matis_Munitioner_Apprentice	Aprendiz de Proveedor de Municiones Matis	Aprendiz de Proveedor de Municiones Matis	
_13687BC0972F8973	Matis_Gun_Smith_Apprentice	Aprendiz Armero Matis	Aprendiz Armero Matis	
_B017979F443FD717	Matis_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Matis	Aprendiz de Herrero de Escudos Matis	
_69EEDB1B180601DA	Tryker_Armorer_Apprentice	Aprendiz de Armero Tryker	Aprendiz de Armero Tryker	
_831CA520595281FE	Tryker_Jeweler_Apprentice	Aprendiz de Joyero Tryker	Aprendiz de Joyero Tryker	
_401C5CE185F60D3B	Tryker_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Tryker	Aprendiz de Herrero de Armas Tryker	
_B76AAD020B48B78F	Tryker_Munitioner_Apprentice	Aprendiz de Suplidor de Municiones Tryker	Aprendiz de Suplidor de Municiones Tryker	
_1C698F11A7FE97D5	Tryker_Gun_Smith_Apprentice	Aprendiz de Armero Tryker	Aprendiz de Armero Tryker	
_CDCD2F3DAD72A8AB	Tryker_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Tryker	Aprendiz de Herrero de Escudos Tryker	
_706A7CDBB825DBDC	Zorai_Armorer_Apprentice	Aprendiz de Amero Zoraï	Aprendiz de Amero Zoraï	
_673451779026D581	Zorai_Jeweler_Apprentice	Aprendiz de Joyero Zoraï	Aprendiz de Joyero Zoraï	
_39FFFDFF77507EE9	Zorai_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Zoraï	Aprendiz de Herrero de Armes Zoraï	
_09CB7CB49F3105B2	Zorai_Munitioner_Apprentice	Aprendiz de Proveedor de Municiones Zoraï	Aprendiz de Proveedor de Municiones Zoraï	
_7C8DEC74BB6B633F	Zorai_Gun_Smith_Apprentice	Aprendiz de Amero Zoraï	Aprendiz de Amero Zoraï	
_2E2688E2772531E4	Zorai_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Zoraï 	Aprendiz de Herrero de Escudos Zoraï	
_55C9BA1AC87A2904	Melee_Warrior	Guerrero de Lucha Cuerpo a Cuerpo	Guerrera de Lucha Cuerpo a Cuerpo	
_BE09EA16D611D6DE	Range_Fighter	Luchador de Alcance	Luchadora de Alcance	
_181A65577BF81C9B	Light_Armsman	Armero Liviano	Armera Liviana	
_FCBA5545DDF858AE	Heavy_Armsman	Amero Pesado	Armera Pesada	
_C9AB444C6EC52866	Gunman	Pistolero	Pistolera	
_97E711B3BC2F4476	Heavy_Gunman	Artillero Pesado	Artillera Pesada	
_E92EA28E3C2E54F7	Advanced_Gunman	Pistolero Avanzado	Pistolera Avanzada	
_CA6BE5AF4CC52861	Advanced_Heavy_Gunman	Artillero Pesado Avanzado	Artillera Pesado Avanzada	
_66D9D47D23A9B09D	Bludgeoner	Aporreador/Garroteador	Aporreadora/Garroteadora	
_B027C07526886C9B	Skewerer	Espeton para Brochetas	Espeton para Brochetas	
_AC496C98A5599C88	Slasher	Acuchillador	Acuchilladora	
_EBD8D88ADF8600C2	Smasher	Masacrador	Masacradora	
_E63AEC6C4CACD4A2	Impaler	Empalador	Empaladora	
_6759807BA0150CD0	Cleaver	Cuchillada de Carnicero	Cuchillada de Carnicero	
_EC27F04BED74007E	Bowman	Arquero	Arquera	
_6710339D5689E95C	Heavy_Bowman	Arquero Pesado	Arquera Pesada	
_0B39E16F13969BAB	Pistoleer	Pistolero	Pistolera	
_8C40965B20B52E76	Heavy_Artilleryman	Artillero Pesado	Artillera Pesada	
_BEDC54D580B584A2	Crossbowman	Ballestero	Ballestera	
_AB79E08FAFD84894	Artilleryman	Artillero 	Artillera Pesada	
_EA3AF4306ED8B4A2	Rifleman	Fusilero	Fusilera	
_7DABE2F42D1F7827	Maceman	Triturador	Trituradora	
_6FE93C8DA6F83890	Brute	Brutal	Brutal	
_E391104CC68BF954	Knifeman	Torbellino	Torbellino	
_EA1A8C36E87AB4A6	Spearman	Lancero	Lancera	
_053049A64AA7F86B	Axeman	Segador	Segadora	
_89C2707D208920B3	Swordsman	Duelista	Duelista	
_C9C490904BB5CB60	Heavy_Maceman	Destructor	Destructora	
_A7B9F48FA5983494	Pikeman	Picador	Picadora	
_03FC743C726229DC	Heavy_Axeman	Verdugo	Verduga	
_583588BDA81F3653	Heavy_Swordsman	Asesino	Asesina	
_AD5EF9B5BE8F2D6A	Master_Bowman	Maestro Arquero	Maestra Arquera	
_28DCA65EF3DA8166	Master_Heavy_Bowman	Maestro Arquero Pesado	Maestra Arquera Pesada	
_7A183255D98ACD09	Master_Pistoleer	Pistolero de la Elite	Pistolera de la Elite	
_17E9565DE31F4BB9	Master_Heavy_Artilleryman	Maestro Artillero Pesado	Maestra Artillera Pesada	
_E9918E776489D0A0	Master_Crossbowman	Maestro Ballestero 	Maestra Ballestera	
_162985C01C361E7B	Master_Artilleryman	Bombardero	Bombardero	
_1EC700E1786AB02E	Master_Rifleman	Tirador de Primera de Elite	Tiradora de Primera de Elite	
_2548586A7D920133	Master_Maceman	Triturador de Cabeza	Trituradora de Cabeza	
_7CB549F0962CB896	Master_Brute	Maestro Stave	Maestra Stave	
_FA79B57A7EE4018E	Master_Knifeman	Daga Virtuosa	Daga Virtuosa	
_A467FCF3B349842E	Master_Spearman	Lancero de la Elite	Lancera de la Elite	
_37C5C66FEA25A583	Master_Axeman	Segador Carmesí	Segador Carmesí	
_E1500CD892E8BDDE	Master_Swordsman	Espada Virtuosa	Espada Virtuosa	
_9F0755B55BAB0B94	Master_Heavy_Maceman	Demoledor	Demoledora	
_810C06F03FA40D9C	Master_Pikeman	Picador de la Elite	Picadora de la Elite	
_670CE3818BE4005E	Master_Heavy_Axeman	Verdugo Carmesi	Verduga Carmesí	
_B714102DCEAB442E	Master_Heavy_Swordsman	Maestro de la Cuchilla	Maestro de la Cuchilla	
_10DAC64F5D008F77	Master_Hand_To_Hand_Fighter	Aplastador con Fuerza	Aplastadora con Fuerza	
_451911F73690DC2E	Hand_To_Hand_Fighter	Brawler	Brawler	
_9E50AB0BC1885AE7	Close_Fighter	Combate Cerrado	Combate Cerrado	
_621BB90A9BF07755	Advanced_Close_Fighter	Peleón 	Peleona	
_E44253B13E88A654	Defensive_Magician	Mago Defensivo	Maga Defensiva	
_A64257BC5D38A6D1	Offensive_Magician	Mago Ofensivo	Maga Ofensiva	
_35720B8BACA0403C	Elementalist_Apprentice	Aprendiz Elementalista	Aprendiz Elementalista	
_28C940A029F9249F	Mentalist	Mentalista	Mentalista	
_DF99748A27EA989C	Enchanter	Encantador	Encantadora	
_30587C83EDF908BC	Summoner	Invocador	Invocadora	
_41EB54751CD7B6A2	Master_Of_Illusion	Mago de Ilusión 	Maga de Ilusión 	
_D4719D915781293F	Mind_Lord	Señor de la Mente	Señora de la Mente	
_A5A000EDABC8B0A6	Healer	Curandero	Curandera	
_6B77B0582A94C866	Shaman	Shaman	Shaman	
_A23BFC11AF21869A	Priest	Sacerdote	Sacerdotisa	
_D94DBEC4EDAED128	Master_Of_Life	Mago de Vida	Maga de Vica	
_F4FA92C59F5516FF	Celestial_Guardian	Guardián Celestial	Guardiana Celestial	
_1FA7A866CB426075	Black_Mage	Mago Negro	Maga Negra	
_9F8FBBF2BC268FDC	Affliction_Bringer	Portador de Aflicción	Portador de Aflicción 	
_A54EB0364137A3F4	Master_Of_Torment	Mago del Tormento	Maga del Tormento	
_FE14EF539780121A	Avatar_Of_Sorrow	Avatar de las Penas	Avatar de las Penas	
_B21A109CA75BC09C	Destroyer	Destructor	Destructora	
_87E98CAAA35638B1	Warlock	Brujo	Bruja	
_A8A72C4EE23880A1	Archmage	Elementalista	Elementalista	
_068EBFBEFDE98CC3	Master_Of_Pain	Mago del Dolor	Maga del Dolor	
_B7FE98E4ACFFE429	Avatar_Of_Destruction	Avatar de la Destrucción 	Avatar de la Destrucción 	
_2630D5DCED0239F7	Elementalist	Elementalista	Elementalista	
_5F892C9568B8EC9E	Alchemist	Alquimista	Alquimista	
_23091087648804A9	Biomancer	Biomancer	Biomancer	
_72DA28EC8CB7D72C	Master_Of_Energies	Maestro de Energías	Maestra de Energías	
_1BDE34D71A52E83F	Chosen_Of_Atys	Escogido de Atys	Escogida de Atys	
_25761B555085A3CB	Title00079	Caminante	Caminante	
_C333D3151F4AFC88	FBT	Anciano de Atys	Anciana de Atys	
_40348BC240606E6F	SGM	Maestro del Juego Superior	Maestra del Juego Superior	
_59C7AAE85D981BE4	GM	Maestro del Juego	Maestra del Juego 	
_CB17320A534E8C51	VG	Guía de Veterano	Guía de Veterano	
_90E50C7ED846C472	SG	Guía Superior	Guía Superior	
_DE4A708A6014D456	G	Guía	Guía	
_D706CFA21E18566A	Armorer_Apprentice	Aprendiz de Armero	Aprendiz de Armero	
_B488ABA5780CA4B9	Jeweler_Apprentice	Aprendiz de Joyero	Aprendiz de Joyero	
_3AF7ECD6AAD82953	Melee_Weapon_Smith_Apprentice	Aprendiz de Fabricante de Armas  de Lucha Cuerpo a Cuerpo	Aprendiz de Fabricante de Armas de Lucha Cuerpo a Cuerpo	
_3DAEABE942DF5DDB	Range_Weapon_Smith_Apprentice	Aprendiz Fabricante de Armas de Alcance	Aprendiz Fabricante de Armas de Alcance	
_A740796C0AAD741B	Heavy_Armorer	Armero Pesado	Armera Pesada	
_2481557066CC5E16	Light_Armorer	Armero Liviano	Armera Liviana	
_870F6272FAD745A0	Medium_Armorer	Armero Mediano	Armero Mediano	
_1EF53269518F722B	Shield_Smith	Herrero de Escudos	Herrera de Escudos	
_EAB77867BFD9A0CC	Jeweler	Joyero 	Joyera	
_B274ABE8E1B9A2B3	Melee_Weapon_Smith	Herrero de Armas de Combate Cuerpo a Cuerpo	Herrera de Armas de Lucha Cuerpo a Cuerpo	
_74ECC282139428F6	Melee_Heavy_Weapon_Smith	Herrero de Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera de Armas Pesadas de Combate Cuerpo a Cuerpo	
_95223C0214D42804	Melee_Light_Weapon_Smith	Herrero de Armas Livianas de Combate Cuerpo a Cuerpo	Herrera de Armas Livianas de Combate Cuerpo a Cuerpo	
_F56A1486E04AFEE1	Range_Weapon_Smith	Herrero de Armas de Alcance	Herrera de Armas de Alcance	
_61ABE21384D00C19	Range_Heavy_Weapon_Smith	Fabricante de Armas Pesadas de Alcance 	Herrera de Armas Pesadas de Alcance 	
_B4DAB32922AC34ED	Advanced_Heavy_Armorer	Armero Pesado Avanzado	Armera Pesada Avanzada	
_B8498BB1DFCB0ADF	Advanced_Light_Armorer	Armero Liviano Avanzado	Armera Mediana Avanzada	
_A70F18C178408FF7	Advanced_Medium_Armorer	Armero Mediano Avanzado	Armera Mediana Avanzada	
_4B78417B8C5DEB07	Advanced_Shield_Smith	Herrero de Escudos Avanzado	Herrera de Escudos Avanzada	
_D81FAEF19AF41E94	Advanced_Jeweler	Joyero Avanzado	Joyera Avanzada	
_8D7D2FCA01DD6349	Advanced_Melee_Weapon_Smith	Herrero Avanzado de Armas  de Lucha Cuerpo a Cuerpo	Herrera Avanzada de Armas de Lucha Cuerpo a Cuerpo	
_3554AE0FE215004F	Advanced_Melee_Heavy_Weapon_Smith	Herrero de Armas Pesadas de Lucha Cuerpo a Cuerpo 	Herrera de Armas Pesadas de Lucha Cuerpo a Cuerpo	
_304442DFF101C324	Advanced_Melee_Light_Weapon_Smith	Herrero Avanzado de Armas Livianas de Lucha Cuerpo a Cuerpo	Herrera Avanzada de Armas Livianas de Lucha Cuerpo a Cuerpo	
_8F4121D90AB790AE	Advanced_Range_Weapon_Smith	Herrero Avanzado de Armas de Alcance	Herrera Avanzado de Armas de Alcance	
_B8A99E663016B610	Advanced_Range_Heavy_Weapon_Smith	Herrero Avanzado de Armas Pesadas de Alcance	Herrera Avanzada de Armas Pesadas de Alcance	
_CF0ECB28241AF406	Expert_Heavy_Armorer	Armero Pesado Experto	Armera Pesada Experta	
_2D2D1B1FA1A3C0F8	Expert_Light_Armorer	Armero Liviano Experto	Armera Liviana Experta	
_7BDD3CFC73CF3749	Expert_Medium_Armorer	Armero Mediano Experto	Armera Mediana Experta	
_7B75B199C9E25C14	Expert_Shield_Smith	Herrero de Escudo Experto	Herrera de Escudo Experta	
_23992EE300D26C80	Expert_Jeweler	Joyero Experto	Joyera Experta	
_602177F7CAB5A035	Expert_Melee_Weapon_Smith	Herrero Experto de Armas de Lucha Cuerpo a Cuerpo	Herrera Experta de Armas de Lucha Cuerpo a Cuerpo	
_5C43FA82BD66C2C9	Expert_Melee_Heavy_Weapon_Smith	Herrera Experto de Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera Experta de Armas Pesadas de Lucha Cuerpo a Cuerpo	
_B81EFA836624B202	Expert_Melee_Light_Weapon_Smith	Herrero Experto en Armas Liviandas de Lucha Cuerpo a Cuerpo	Herrera Experta en Armas Liviandas de Lucha Cuerpo a Cuerpo	
_38FE3140F7AD6419	Expert_Range_Weapon_Smith	Herrero Experto en Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera Experta en Armas Pesadas de Lucha Cuerpo a Cuerpo	
_055D71B8EA8EBDCD	Expert_Range_Heavy_Weapon_Smith	Herrero Experto en Armas de Alcance Pesadas	Herrera Experta en Armas de Alcance Pesadas	
_5F9E7CC8ED30F04E	Heavy_Armorer_Master	Armero Pesado Experto	Maestra Pesada Experta	
_58A68CDAAA4F123C	Light_Armorer_Master	Armero Liviano Experto	Maestra Liviana Experta	
_81FEC3FDCB6FE089	Medium_Armorer_Master	Maestro Armero Mediano	Maestra Armera Mediana	
_05BFA0C15199FE7E	Shield_Smith_Master	Maestro Fabricante de Escudos	Maestro Fabricante de Escudos	
_DC8A6651BBFB02DB	Jeweler_Master	Maestro Joyero	Maestra Joyera	
_7EA226004EE26728	Melee_Weapon_Smith_Master	Maestro Herrero de Armas de Lucha Cuerpo a Cuerpo	Maestra Herrera de Armas de Lucha Cuerpo a Cuerpo	
_8B4278913507CA8F	Melee_Heavy_Weapon_Smith_Master	Maestro Herrero de Escudo Pesado de Lucha Cuerpo a Cuerpo	Maestra Herrera de Escudo Pesado de Lucha Cuerpo a Cuerpo	
_8BD31A977366B48F	Melee_Light_Weapon_Smith_Master	Maestro Herrero de Armas Livianas Lucha Cuerpo a Cuerpo 	Maestra Herrera de Armas Livianas de Lucha Cuerpo a Cuerpo	
_CCC8BD2311896DAF	Range_Weapon_Smith_Master	Maestro Herrero de Armas de Alcance	Maestra Herrera de Armas de Alcance	
_9EDC1ABECD5C1ADA	Range_Heavy_Weapon_Smith_Master	Maestro Herrero de Armas de Alcance Pesadas	Maestra Herrera de Armas de Alcance Pesadas	
_98AF3D39E2570A8F	Forager_Apprentice	Aprendiz de Buscador	Arpendiz de Buscadora	
_2108247FA28A0CBA	Forager	Buscador	Buscadora	
_1C69D61F576B5EFB	Desert_Forager	Buscador del Desierto	Buscadora del Deserito	
_A2447D290E7327C6	Forest_Forager	Buscador del Bosque	Buscadora del Bosque	
_F01303CEF4F0FD2C	Jungle_Forager	Buscador de la Selva	Buscadora de la Selva	
_1A6F7138F8FC117F	Lacustre_Forager	Buscador de la Tierra del Lago	Buscadora de la Tierra del Lago	
_9FA430B4C90BD63E	Prime_Roots_Forager	Buscador de las Primeras Raíces	Buscadora de las Primeras Raíces	
_FCF277C36AFCA736	Advanced_Desert_Forager	Buscador Avanzado del Desierto 	Buscadora Avanzada del Desierto 	
_32889DC60406B332	Advanced_Forest_Forager	Buscador Avanzado del Bosque 	Buscadora Avanzada del Bosque 	
_439BA194FD33422B	Advanced_Jungle_Forager	Buscador Avanzado de las Selva	Buscadora Avanzada de la Selva 	
_0491B10D39DDF983	Advanced_Lacustre_Forager	Buscador Avanzado de la Tierra del Lago	Buscadora Avanzada de la Tierra del Lago	
_EC139AD0939151D8	Advanced_Prime_Roots_Forager	Buscador Avanzado de las Primeras Raíces	Buscadora Avanzada de las Primeras Raíces	
_3AB280B42CB557F0	Expert_Desert_Forager	Buscador Experto del Desierto	Buscadora Experta del Desierto	
_0A810DB27857DC92	Expert_Forest_Forager	Buscador Experto del Bosque	Buscadora Experta del Bosque	
_95F2D1D38C924361	Expert_Jungle_Forager	Buscador Experto de la Selva	Buscadora Experta de la Selva	
_0078ED237D1B07FC	Expert_Lacustre_Forager	Buscador Experto de la Tierra del Lago	Buscadora Experta de la Tierra del Lago	
_691AA42CFC954B50	Expert_Prime_Roots_Forager	Buscador Experto de las Primeras Raíces	Buscadora Experta de las Primeras Raíces	
_3E11DCC9D0BC17E2	Master_Desert_Forager	Maestro Buscador del Desierto	Maestra Buscadora del Desierto	
_CE0F89DEB6D7C487	Master_Forest_Forager	Maestro Buscador del Bosque	Maestra Buscadora del Bosque	
_177253E12AE23348	Master_Jungle_Forager	Maestro Buscador de la Selva	Maestra Buscadora de la Selva	
_82F86F311B6BF7E3	Master_Lacustre_Forager	Maestro Buscador de la Tierra del Lago	Maestra Buscadora de la Tierra del Lago	
