*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_5E322F376DCC7152	m0115dxaff01	Supreme Forest Saurona Seed	a	the	Supreme Forest Saurona Seeds		the	
_45BABE2E4727257F	m0115dxajd01	Choice Jungle Saurona Seed	a	the	Choice Jungle Saurona Seeds		the	
_AC17B9FA92C29549	m0115dxaje01	Excellent Jungle Saurona Seed	an	the	Excellent Jungle Saurona Seeds		the	
_5F32F3252CAB795C	m0115dxajf01	Supreme Jungle Saurona Seed	a	the	Supreme Jungle Saurona Seeds		the	
_23ADD868E31E18B2	m0115dxald01	Choice Lake Saurona Seed	a	the	Choice Lake Saurona Seeds		the	
_77A65D45A4552733	m0115dxale01	Excellent Lake Saurona Seed	an	the	Excellent Lake Saurona Seeds		the	
_047280DDC9B1574A	m0115dxalf01	Supreme Lake Saurona Seed	a	the	Supreme Lake Saurona Seeds		the	
_E1FFDDBC99FBF498	m0115dxapd01	Choice Prime Root Saurona Seed	a	the	Choice Prime Root Saurona Seeds		the	
_A95B8DEAFD3A461A	m0115dxape01	Excellent Prime Root Saurona Seed	an	the	Excellent Prime Root Saurona Seeds		the	
_1165F39172A35E90	m0115dxapf01	Supreme Prime Root Saurona Seed	a	the	Supreme Prime Root Saurona Seeds		the	
_08F361C28B84A562	m0117dxacb01	Basic Sha Amber	some	the	Basic Sha Ambers		the	
_C1D39D8F59E6E5D1	m0117dxacc01	Fine Sha Amber	some	the	Fine Sha Ambers		the	
_B75B0F5780E05729	m0117dxadd01	Choice Desert Sha Amber	some	the	Choice Desert Sha Ambers		the	
_5236D4DC1CA3031E	m0117dxade01	Excellent Desert Sha Amber	some	the	Excellent Desert Sha Ambers		the	
_EB78B3CC4684EC58	m0117dxadf01	Supreme Desert Sha Amber	some	the	Supreme Desert Sha Ambers		the	
_F7FB1759C0E05733	m0117dxafd01	Choice Forest Sha Amber	some	the	Choice Forest Sha Ambers		the	
_9246D0E71EC3031E	m0117dxafe01	Excellent Forest Sha Amber	some	the	Excellent Forest Sha Ambers		the	
_6B78B3CF86741064	m0117dxaff01	Supreme Forest Sha Amber	some	the	Supreme Forest Sha Ambers		the	
_F75C274EFF0F2B3B	m0117dxajd01	Choice Jungle Sha Amber	some	the	Choice Jungle Sha Ambers		the	
_0DF5C8EDA103030F	m0117dxaje01	Excellent Jungle Sha Amber	some	the	Excellent Jungle Sha Ambers		the	
_6C7877BD4553186E	m0117dxajf01	Supreme Jungle Sha Amber	some	the	Supreme Jungle Sha Ambers		the	
_C996574BA1DE68A9	m0117dxald01	Choice Lake Sha Amber	some	the	Choice Lake Sha Ambers		the	
_075C6FC4022F1338	m0117dxale01	Excellent Lake Sha Amber	some	the	Excellent Lake Sha Ambers		the	
_2400C31D4E932F9C	m0117dxalf01	Supreme Lake Sha Amber	some	the	Supreme Lake Sha Ambers		the	
_0E0D0CD1D677345F	m0117dxapd01	Choice Prime Root Sha Amber	some	the	Choice Prime Root Sha Ambers		the	
_906821FFC4CDB47C	m0117dxape01	Excellent Prime Root Sha Amber	some	the	Excellent Prime Root Sha Ambers		the	
_CCC24B3FDD34298C	m0117dxapf01	Supreme Prime Root Sha Amber	some	the	Supreme Prime Root Sha Ambers		the	
_083461C28AD4957C	m0118dxacb01	Basic Shu Fiber	some	the	Basic Shu Fibers		the	
_C5239DA359A6F9D2	m0118dxacc01	Fine Shu Fiber	some	the	Fine Shu Fibers		the	
_B79C0F577F304743	m0118dxadd01	Choice Desert Shu Fiber	some	the	Choice Desert Shu Fibers		the	
_5146E8F021A3031F	m0118dxade01	Excellent Desert Shu Fiber	some	the	Excellent Desert Shu Fibers		the	
_EB78B3C886D43C6D	m0118dxadf01	Supreme Desert Shu Fiber	some	the	Supreme Desert Shu Fibers		the	
_F73C1759BF30474D	m0118dxafd01	Choice Forest Shu Fiber	some	the	Choice Forest Shu Fibers		the	
_9156E4FB23C3031F	m0118dxafe01	Excellent Forest Shu Fiber	some	the	Excellent Forest Shu Fibers		the	
_6B78B3CBC6C46079	m0118dxaff01	Supreme Forest Shu Fiber	some	the	Supreme Forest Shu Fibers		the	
_F79D274EFE5F1B55	m0118dxajd01	Choice Jungle Shu Fiber	some	the	Choice Jungle Shu Fibers		the	
_0C05DC01A6030310	m0118dxaje01	Excellent Jungle Shu Fiber	some	the	Excellent Jungle Shu Fibers		the	
_6C7877B985A36883	m0118dxajf01	Supreme Jungle Shu Fiber	some	the	Supreme Jungle Shu Fibers		the	
_C9D74750A11F58AF	m0118dxald01	Choice Lake Shu Fiber	some	the	Choice Lake Shu Fibers		the	
_075C6FC0427F634D	m0118dxale01	Excellent Lake Shu Fiber	some	the	Excellent Lake Shu Fibers		the	
_2850C3314E53439D	m0118dxalf01	Supreme Lake Shu Fiber	some	the	Supreme Lake Shu Fibers		the	
_0D9E0CE5D6772465	m0118dxapd01	Choice Prime Root Shu Fiber	some	the	Choice Prime Root Shu Fibers		the	
_94B82113C48DC87D	m0118dxape01	Excellent Prime Root Shu Fiber	some	the	Excellent Prime Root Shu Fibers		the	
_0DC29B3FDC84299D	m0118dxapf01	Supreme Prime Root Shu Fiber	some	the	Supreme Prime Root Shu Fibers		the	
_52A650124A33BD37	m0119dxacb01	Phial of Basic Silverweed Sap	a	the	Phials of Basic Silverweed Sap		the	
_5EFDC33566B5C3B8	m0119dxacc01	Phial of Fine Silverweed Sap	a	the	Phials of Fine Silverweed Sap		the	
_7723AEFF3B1ED6E0	m0119dxadd01	Phial of Choice Desert Silverweed Sap	a	the	Phials of Choice Desert Silverweed Sap		the	
_E2A3D20265522643	m0119dxade01	Phial of Excellent Desert Silverweed Sap	a	the	Phials of Excellent Desert Silverweed Sap		the	
_8A56E1A7C9314CC2	m0119dxadf01	Phial of Supreme Desert Silverweed Sap	a	the	Phials of Supreme Desert Silverweed Sap		the	
_7733AE01BD2EFEE2	m0119dxafd01	Phial of Choice Forest Silverweed Sap	a	the	Phials of Choice Forest Silverweed Sap		the	
_22A3CE0FE5424E45	m0119dxafe01	Phial of Excellent Forest Silverweed Sap	a	the	Phials of Excellent Forest Silverweed Sap		the	
_8A460DAB89D154C3	m0119dxaff01	Phial of Supreme Forest Silverweed Sap	a	the	Phials of Supreme Forest Silverweed Sap		the	
_B3C27AFABF2D16E6	m0119dxajd01	Phial of Choice Jungle Silverweed Sap	a	the	Phials of Choice Jungle Silverweed Sap		the	
_61C382126601663A	m0119dxaje01	Phial of Excellent Jungle Silverweed Sap	a	the	Phials of Excellent Jungle Silverweed Sap		the	
_0A1409B5883228BC	m0119dxajf01	Phial of Supreme Jungle Silverweed Sap	a	the	Phials of Supreme Jungle Silverweed Sap		the	
_34BC657062072F5B	m0119dxald01	Phial of Choice Lake Silverweed Sap	a	the	Phials of Choice Lake Silverweed Sap		the	
_4611D4C04F0D9410	m0119dxale01	Phial of Excellent Lake Silverweed Sap	a	the	Phials of Excellent Lake Silverweed Sap		the	
_12292D1D1C21A83D	m0119dxalf01	Phial of Supreme Lake Silverweed Sap	a	the	Phials of Supreme Lake Silverweed Sap		the	
_A2D4403838D7D569	m0119dxapd01	Phial of Choice Prime Root Silverweed Sap	a	the	Phials of Choice Prime Root Silverweed Sap		the	
_86F5BBDC39FA1210	m0119dxape01	Phial of Excellent Prime Root Silverweed Sap	a	the	Phials of Excellent Prime Root Silverweed Sap		the	
_452EF1FFFDB0A95B	m0119dxapf01	Phial of Supreme Prime Root Silverweed Sap	a	the	Phials of Supreme Prime Root Silverweed Sap		the	
_1D174CD10422D877	m0123dxacb01	Fragment of Basic Smart Shell	a	the	Fragments of Basic Smart Shell		the	
_94B371B094366392	m0123dxacc01	Fragment of Fine Smart Shell	a	the	Fragments of Fine Smart Shell		the	
_57924E586E6B364C	m0123dxadd01	Fragment of Choice Desert Smart Shell	a	the	Fragments of Choice Desert Smart Shell		the	
_E2078ECF9A029B0D	m0123dxade01	Fragment of Excellent Desert Smart Shell	a	the	Fragments of Excellent Desert Smart Shell		the	
_D8DC7AB268C6780D	m0123dxadf01	Fragment of Supreme Desert Smart Shell	a	the	Fragments of Supreme Desert Smart Shell		the	
_57325264EE6B3A4C	m0123dxafd01	Fragment of Choice Forest Smart Shell	a	the	Fragments of Choice Forest Smart Shell		the	
_A4278ADB1A129B0C	m0123dxafe01	Fragment of Excellent Forest Smart Shell	a	the	Fragments of Excellent Forest Smart Shell		the	
_58CCA2B6A8C67418	m0123dxaff01	Fragment of Supreme Forest Smart Shell	a	the	Fragments of Supreme Forest Smart Shell		the	
_95B3526EEF7A1E3F	m0123dxajd01	Fragment of Choice Jungle Smart Shell	a	the	Fragments of Choice Jungle Smart Shell		the	
_65877AE557A1A3F9	m0123dxaje01	Fragment of Excellent Jungle Smart Shell	a	the	Fragments of Excellent Jungle Smart Shell		the	
_D98BBAAFE7E62817	m0123dxajf01	Fragment of Supreme Jungle Smart Shell	a	the	Fragments of Supreme Jungle Smart Shell		the	
_5A9B71B76F9B4F61	m0123dxald01	Fragment of Choice Lake Smart Shell	a	the	Fragments of Choice Lake Smart Shell		the	
_1D7C6DCCFBB568CB	m0123dxale01	Fragment of Excellent Lake Smart Shell	a	the	Fragments of Excellent Lake Smart Shell		the	
_8B619732F562AD69	m0123dxalf01	Fragment of Supreme Lake Smart Shell	a	the	Fragments of Supreme Lake Smart Shell		the	
_F790D3337BB68B21	m0123dxapd01	Fragment of Choice Prime Root Smart Shell	a	the	Fragments of Choice Prime Root Smart Shell		the	
_79E70810E97E1F4D	m0123dxape01	Fragment of Excellent Prime Root Smart Shell	a	the	Fragments of Excellent Prime Root Smart Shell		the	
_E5449700D3583066	m0123dxapf01	Fragment of Supreme Prime Root Smart Shell	a	the	Fragments of Supreme Prime Root Smart Shell		the	
_09D37DC28B84A56D	m0124dxacb01	Basic Soo Amber	some	the	Basic Soo Ambers		the	
_84439D9D1AE6E5CE	m0124dxacc01	Fine Soo Amber	some	the	Fine Soo Ambers		the	
_B83B2B5780E05734	m0124dxadd01	Choice Desert Soo Amber	some	the	Choice Desert Soo Ambers		the	
_9236D4EA6013031B	m0124dxade01	Excellent Desert Soo Amber	some	the	Excellent Desert Soo Ambers		the	
_EC78B3CC4684246A	m0124dxadf01	Supreme Desert Soo Amber	some	the	Supreme Desert Soo Ambers		the	
_F8DB3359C0E0573E	m0124dxafd01	Choice Forest Soo Amber	some	the	Choice Forest Soo Ambers		the	
_D246D0F56233031B	m0124dxafe01	Excellent Forest Soo Amber	some	the	Excellent Forest Soo Ambers		the	
_6C78B3CF86744876	m0124dxaff01	Supreme Forest Soo Amber	some	the	Supreme Forest Soo Ambers		the	
_F83C434EFF0F2B46	m0124dxajd01	Choice Jungle Soo Amber	some	the	Choice Jungle Soo Ambers		the	
_4DF5C8FBE573030C	m0124dxaje01	Excellent Jungle Soo Amber	some	the	Excellent Jungle Soo Ambers		the	
_6D7877BD45535080	m0124dxajf01	Supreme Jungle Soo Amber	some	the	Supreme Jungle Soo Ambers		the	
_0976734BA1BE84A6	m0124dxald01	Choice Lake Soo Amber	some	the	Choice Lake Soo Ambers		the	
_085C6FC4022F4B4A	m0124dxale01	Excellent Lake Soo Amber	some	the	Excellent Lake Soo Ambers		the	
_E770C32B0F932F99	m0124dxalf01	Supreme Lake Soo Amber	some	the	Supreme Lake Soo Ambers		the	
_4EED28DF9777345C	m0124dxapd01	Choice Prime Root Soo Amber	some	the	Choice Prime Root Soo Ambers		the	
_53D8210D85CDB479	m0124dxape01	Excellent Prime Root Soo Amber	some	the	Excellent Prime Root Soo Ambers		the	
_CDC28346DD342997	m0124dxapf01	Supreme Prime Root Soo Amber	some	the	Supreme Prime Root Soo Ambers		the	
_2E9AD95531A82114	m0125dxacb01	Fragment of Basic Splinter Shell	a	the	Fragments of Basic Splinter Shell		the	
_970795DDAACF4D1A	m0125dxacc01	Fragment of Fine Splinter Shell	a	the	Fragments of Fine Splinter Shell		the	
_D2059B2E9A514FCC	m0125dxadd01	Fragment of Choice Desert Splinter Shell	a	the	Fragments of Choice Desert Splinter Shell		the	
_3005351533F3B987	m0125dxade01	Fragment of Excellent Desert Splinter Shell	a	the	Fragments of Excellent Desert Splinter Shell		the	
_C1D95822BDD4CE7E	m0125dxadf01	Fragment of Supreme Desert Splinter Shell	a	the	Fragments of Supreme Desert Splinter Shell		the	
_1205973B1A4177CE	m0125dxafd01	Fragment of Choice Forest Splinter Shell	a	the	Fragments of Choice Forest Splinter Shell		the	
_344535173313B985	m0125dxafe01	Fragment of Excellent Forest Splinter Shell	a	the	Fragments of Excellent Forest Splinter Shell		the	
_C1D980253FF4CE7F	m0125dxaff01	Fragment of Supreme Forest Splinter Shell	a	the	Fragments of Supreme Forest Splinter Shell		the	
_51254B3E9B008FC3	m0125dxajd01	Fragment of Choice Jungle Splinter Shell	a	the	Fragments of Choice Jungle Splinter Shell		the	
_38C5351BAB31C97D	m0125dxaje01	Fragment of Excellent Jungle Splinter Shell	a	the	Fragments of Excellent Jungle Splinter Shell		the	
_7D27A029C1349278	m0125dxajf01	Fragment of Supreme Jungle Splinter Shell	a	the	Fragments of Supreme Jungle Splinter Shell		the	
_473CBEBCB031D8FA	m0125dxald01	Fragment of Choice Lake Splinter Shell	a	the	Fragments of Choice Lake Splinter Shell		the	
_79940718C0F6C77E	m0125dxale01	Fragment of Excellent Lake Splinter Shell	a	the	Fragments of Excellent Lake Splinter Shell		the	
_3B340BA44EFCB7D8	m0125dxalf01	Fragment of Supreme Lake Splinter Shell	a	the	Fragments of Supreme Lake Splinter Shell		the	
_7936E8656B1AD73C	m0125dxapd01	Fragment of Choice Prime Root Splinter Shell	a	the	Fragments of Choice Prime Root Splinter Shell		the	
_F3FE7C8406C62CB4	m0125dxape01	Fragment of Excellent Prime Root Splinter Shell	a	the	Fragments of Excellent Prime Root Splinter Shell		the	
_099C538E9D7B64D4	m0125dxapf01	Fragment of Supreme Prime Root Splinter Shell	a	the	Fragments of Supreme Prime Root Splinter Shell		the	
_AE8CE326463D4013	m0128dxacb01	Bundle of Basic Tama Wood	a	the	Bundles of Basic Tama Wood		the	
_3C54F86A17F01797	m0128dxacc01	Bundle of Fine Tama Wood	a	the	Bundles of Fine Tama Wood		the	
_18D549FC80B83A99	m0128dxadd01	Bundle of Choice Desert Tama Wood	a	the	Bundles of Choice Desert Tama Wood		the	
_38F023622F0B56B0	m0128dxade01	Bundle of Excellent Desert Tama Wood	a	the	Bundles of Excellent Desert Tama Wood		the	
_38379C53A1E18D3A	m0128dxadf01	Bundle of Supreme Desert Tama Wood	a	the	Bundles of Supreme Desert Tama Wood		the	
_98D54DFE80583EA3	m0128dxafd01	Bundle of Choice Forest Tama Wood	a	the	Bundles of Choice Forest Tama Wood		the	
_F88053662F0B5AB1	m0128dxafe01	Bundle of Excellent Forest Tama Wood	a	the	Bundles of Excellent Forest Tama Wood		the	
_3847A054E3A1953A	m0128dxaff01	Bundle of Supreme Forest Tama Wood	a	the	Bundles of Supreme Forest Tama Wood		the	
_99E431F5BED93EA9	m0128dxajd01	Bundle of Choice Jungle Tama Wood	a	the	Bundles of Choice Jungle Tama Wood		the	
_77A07B6E2F1A02AC	m0128dxaje01	Bundle of Excellent Jungle Tama Wood	a	the	Bundles of Excellent Jungle Tama Wood		the	
_74E58C566442A53A	m0128dxajf01	Bundle of Supreme Jungle Tama Wood	a	the	Bundles of Supreme Jungle Tama Wood		the	
_A06B4C5873D2EC89	m0128dxald01	Bundle of Choice Lake Tama Wood	a	the	Bundles of Choice Lake Tama Wood		the	
_3435541604DF4E88	m0128dxale01	Bundle of Excellent Lake Tama Wood	a	the	Bundles of Excellent Lake Tama Wood		the	
_EDAC624DCBAC4C69	m0128dxalf01	Bundle of Supreme Lake Tama Wood	a	the	Bundles of Supreme Lake Tama Wood		the	
_161A5ED92FBCFF6C	m0128dxapd01	Bundle of Choice Prime Root Tama Wood	a	the	Bundles of Choice Prime Root Tama Wood		the	
_2398C40433BA22FF	m0128dxape01	Bundle of Excellent Prime Root Tama Wood	a	the	Bundles of Excellent Prime Root Tama Wood		the	
_407187EEF660386A	m0128dxapf01	Bundle of Supreme Prime Root Tama Wood	a	the	Bundles of Supreme Prime Root Tama Wood		the	
_6BD7E8E67E5EA542	m0133chkca01	Fragment of Basic Timari Skin	a	the	Fragments of Basic Timari Skin		the	
_5A2721ADD735274A	m0133chkcb01	Fragment of Fine Timari Skin	a	the	Fragments of Fine Timari Skin		the	
_F77762C88E053BC9	m0133chkdd01	Fragment of Excellent Desert Timari Skin	a	the	Fragments of Excellent Desert Timari Skin		the	
_D6EA9A757D74136E	m0133chkje01	Fragment of Supreme Jungle Timari Skin	a	the	Fragments of Supreme Jungle Timari Skin		the	
_2BA8E4F5381E6D32	m0134ccdca01	Fragment of Basic Torbak Claw	a	the	Fragments of Basic Torbak Claw		the	
_DA36E1BC18D5EB3B	m0134ccdcb01	Fragment of Fine Torbak Claw	a	the	Fragments of Fine Torbak Claw		the	
_65C3EA882267CF07	m0134ccdfc01	Fragment of Choice Forest Torbak Claw	a	the	Fragments of Choice Forest Torbak Claw		the	
_BC6666D2CCF5B7CA	m0134ccdfd01	Fragment of Excellent Forest Torbak Claw	a	the	Fragments of Excellent Forest Torbak Claw		the	
_904B7A7A3EF26380	m0134ccdfe01	Fragment of Supreme Forest Torbak Claw	a	the	Fragments of Supreme Forest Torbak Claw		the	
_A344EA922376B3FA	m0134ccdjc01	Fragment of Choice Jungle Torbak Claw	a	the	Fragments of Choice Jungle Torbak Claw		the	
_7DC656DC0984BFB7	m0134ccdjd01	Fragment of Excellent Jungle Torbak Claw	a	the	Fragments of Excellent Jungle Torbak Claw		the	
_0635C79128CE0372	m0134ccdlc01	Fragment of Choice Lake Torbak Claw	a	the	Fragments of Choice Lake Torbak Claw		the	
_55FB459091E15733	m0134ccdld01	Fragment of Excellent Lake Torbak Claw	a	the	Fragments of Excellent Lake Torbak Claw		the	
_D1E4073E79013512	m0134ccdle01	Fragment of Supreme Lake Torbak Claw	a	the	Fragments of Supreme Lake Torbak Claw		the	
_DFE44D95D430C28C	m0135ccdca01	Basic Torbak Fang	a	the	Basic Torbak Fangs		the	
_47141A5148345EA4	m0135ccdcb01	Fine Torbak Fang	a	the	Fine Torbak Fangs		the	
_C87DAB52B89B786F	m0135ccdfc01	Choice Forest Torbak Fang	a	the	Choice Forest Torbak Fangs		the	
_1B19A521A1904320	m0135ccdfd01	Excellent Forest Torbak Fang	an	the	Excellent Forest Torbak Fangs		the	
_3A4746495C693962	m0135ccdfe01	Supreme Forest Torbak Fang	a	the	Supreme Forest Torbak Fangs		the	
_493CC34BF7BB2C6E	m0135ccdjc01	Choice Jungle Torbak Fang	a	the	Choice Jungle Torbak Fangs		the	
_96C89D2724D04311	m0135ccdjd01	Excellent Jungle Torbak Fang	an	the	Excellent Jungle Torbak Fangs		the	
_60B1BF97A9FB0FF0	m0135ccdlc01	Choice Lake Torbak Fang	a	the	Choice Lake Torbak Fangs		the	
_0469E6E5A635683C	m0135ccdld01	Excellent Lake Torbak Fang	an	the	Excellent Lake Torbak Fangs		the	
_EB419018EC61C862	m0135ccdle01	Supreme Lake Torbak Fang	a	the	Supreme Lake Torbak Fangs		the	
_2B1728EFBE4E8134	m0136ccdca01	Fragment of Basic Torbak Horn	a	the	Fragments of Basic Torbak Horn		the	
_DA36E1B31A160B42	m0136ccdcb01	Fragment of Fine Torbak Horn	a	the	Fragments of Fine Torbak Horn		the	
_65322E82A897E309	m0136ccdfc01	Fragment of Choice Forest Torbak Horn	a	the	Fragments of Choice Forest Torbak Horn		the	
_7A7772CE1025CBCC	m0136ccdfd01	Fragment of Excellent Forest Torbak Horn	a	the	Fragments of Excellent Forest Torbak Horn		the	
_D47B6A8BFE426379	m0136ccdfe01	Fragment of Supreme Forest Torbak Horn	a	the	Fragments of Supreme Forest Torbak Horn		the	
_A3B32E8CA9A6C7FC	m0136ccdjc01	Fragment of Choice Jungle Torbak Horn	a	the	Fragments of Choice Jungle Torbak Horn		the	
_3BD762D84DB4D3B9	m0136ccdjd01	Fragment of Excellent Jungle Torbak Horn	a	the	Fragments of Excellent Jungle Torbak Horn		the	
_8A35C79128AC8B7A	m0136ccdlc01	Fragment of Choice Lake Torbak Horn	a	the	Fragments of Choice Lake Torbak Horn		the	
_992B35A15131572C	m0136ccdld01	Fragment of Excellent Lake Torbak Horn	a	the	Fragments of Excellent Lake Torbak Horn		the	
_D1E407357B425519	m0136ccdle01	Fragment of Supreme Lake Torbak Horn	a	the	Fragments of Supreme Lake Torbak Horn		the	
_60FA9AF1329164B3	m0137ccdca01	Basic Torbak Leather	some	the	Basic Torbak Leathers		the	
_7685C6F661097BE4	m0137ccdcb01	Fine Torbak Leather	some	the	Fine Torbak Leathers		the	
_0E33BCE1290AC988	m0137ccdfc01	Choice Forest Torbak Leather	some	the	Choice Forest Torbak Leathers		the	
_62281D9848CB75A9	m0137ccdfd01	Excellent Forest Torbak Leather	some	the	Excellent Forest Torbak Leathers		the	
_8F025456A8F95DBA	m0137ccdfe01	Supreme Forest Torbak Leather	some	the	Supreme Forest Torbak Leathers		the	
_4BC2C4D2EA6AB98E	m0137ccdjc01	Choice Jungle Torbak Leather	some	the	Choice Jungle Torbak Leathers		the	
_9EB7E9914ACA8DAD	m0137ccdjd01	Excellent Jungle Torbak Leather	some	the	Excellent Jungle Torbak Leathers		the	
_B885CDAB81D4FD1C	m0137ccdlc01	Choice Lake Torbak Leather	some	the	Choice Lake Torbak Leathers		the	
_DECEDF7BF7C5ECD9	m0137ccdld01	Excellent Lake Torbak Leather	some	the	Excellent Lake Torbak Leathers		the	
_D93150D15875B0A2	m0137ccdle01	Supreme Lake Torbak Leather	some	the	Supreme Lake Torbak Leathers		the	
_E0744D879900DE94	m0140cchca01	Basic Varinx Fang	a	the	Basic Varinx Fangs		the	
_8805565849259AA6	m0140cchcb01	Fine Varinx Fang	a	the	Fine Varinx Fangs		the	
_491D83403D6B986C	m0140cchdc01	Choice Desert Varinx Fang	a	the	Choice Desert Varinx Fangs		the	
_60AAF91D1DB04B1B	m0140cchdd01	Excellent Desert Varinx Fang	an	the	Excellent Desert Varinx Fangs		the	
_79474E53A0AA4555	m0140cchde01	Supreme Desert Varinx Fang	a	the	Supreme Desert Varinx Fangs		the	
_1B83C8D6E3FF287D	m0140cchpc01	Choice Prime Root Varinx Fang	a	the	Choice Prime Root Varinx Fangs		the	
_706A36E4F34C0CD5	m0140cchpd01	Excellent Prime Root Varinx Fang	an	the	Excellent Prime Root Varinx Fangs		the	
_CCE54CB57576D8B5	m0140cchpe01	Supreme Prime Root Varinx Fang	a	the	Supreme Prime Root Varinx Fangs		the	
_1EEBCEF8778188AD	m0141cchca01	Basic Varinx Leather	some	the	Basic Varinx Leathers		the	
_37A5CE03A54AAFD7	m0141cchcb01	Fine Varinx Leather	some	the	Fine Varinx Leathers		the	
_4C14F0E7ACDAF178	m0141cchdc01	Choice Desert Varinx Leather	some	the	Choice Desert Varinx Leathers		the	
_23E951AA0A4B5593	m0141cchdd01	Excellent Desert Varinx Leather	some	the	Excellent Desert Varinx Leathers		the	
_93822C506C7935B0	m0141cchde01	Supreme Desert Varinx Leather	some	the	Supreme Desert Varinx Leathers		the	
_6F499D426F01429E	m0141cchpc01	Choice Prime Root Varinx Leather	some	the	Choice Prime Root Varinx Leathers		the	
_50ADD69905F16166	m0141cchpd01	Excellent Prime Root Varinx Leather	some	the	Excellent Prime Root Varinx Leathers		the	
_60CAC4BF59390529	m0141cchpe01	Supreme Prime Root Varinx Leather	some	the	Supreme Prime Root Varinx Leathers		the	
_DE77EB51F3BE3BAE	m0142dxacb01	Phial of Basic Visc Sap	a	the	Phials of Basic Visc Sap		the	
_F668B814763C542D	m0142dxacc01	Phial of Fine Visc Sap	a	the	Phials of Fine Visc Sap		the	
_3E745D0853BBA564	m0142dxadd01	Phial of Choice Desert Visc Sap	a	the	Phials of Choice Desert Visc Sap		the	
_ED47F844D37D6997	m0142dxade01	Phial of Excellent Desert Visc Sap	a	the	Phials of Excellent Desert Visc Sap		the	
_B26A4FDF843BB12B	m0142dxadf01	Phial of Supreme Desert Visc Sap	a	the	Phials of Supreme Desert Visc Sap		the	
_3E64850D53ABCD67	m0142dxafd01	Phial of Choice Forest Visc Sap	a	the	Phials of Choice Forest Visc Sap		the	
_2D57F44FD59D6997	m0142dxafe01	Phial of Excellent Forest Visc Sap	a	the	Phials of Excellent Forest Visc Sap		the	
_348A53E144EBB92A	m0142dxaff01	Phial of Supreme Forest Visc Sap	a	the	Phials of Supreme Forest Visc Sap		the	
_BE23610ED36AA964	m0142dxajd01	Phial of Choice Jungle Visc Sap	a	the	Phials of Choice Jungle Visc Sap		the	
_A806EC5558DD6988	m0142dxaje01	Phial of Excellent Jungle Visc Sap	a	the	Phials of Excellent Jungle Visc Sap		the	
_B6D937E77FDBD126	m0142dxajf01	Phial of Supreme Jungle Visc Sap	a	the	Phials of Supreme Jungle Visc Sap		the	
_8215C4C5C610005B	m0142dxald01	Phial of Choice Lake Visc Sap	a	the	Phials of Choice Lake Visc Sap		the	
_228B84D67316F545	m0142dxale01	Phial of Excellent Lake Visc Sap	a	the	Phials of Excellent Lake Visc Sap		the	
_EB150EE8D9696EB2	m0142dxalf01	Phial of Supreme Lake Visc Sap	a	the	Phials of Supreme Lake Visc Sap		the	
_75BA3B06D67D2F4E	m0142dxapd01	Phial of Choice Prime Root Visc Sap	a	the	Phials of Choice Prime Root Visc Sap		the	
_614F8FCC45D1D090	m0142dxape01	Phial of Excellent Prime Root Visc Sap	a	the	Phials of Excellent Prime Root Visc Sap		the	
_836BEEB410F3A821	m0142dxapf01	Phial of Supreme Prime Root Visc Sap	a	the	Phials of Supreme Prime Root Visc Sap		the	
_98A7A22EE0FAD770	m0145cbcca01	Basic Yber Leather	some	the	Basic Yber Leathers		the	
_16F4869CB1B77189	m0145cbccb01	Fine Yber Leather	some	the	Fine Yber Leathers		the	
_6B6148FE45B59C6B	m0145cbcld01	Excellent Lake Yber Leather	some	the	Excellent Lake Yber Leathers		the	
_26A0FC6FE965DB3B	m0145cbcle01	Supreme Lake Yber Leather	some	the	Supreme Lake Yber Leathers		the	
_2BF8A369E4B05421	m0147chlca01	Handful of Basic Yelk Moss	a	the	Handfuls of Basic Yelk Moss		the	
_EF00FA6BC26AB912	m0147chlcb01	Handful of Fine Yelk Moss	a	the	Handfuls of Fine Yelk Moss		the	
_A166F9451B5AE5A6	m0147chldc01	Handful of Choice Desert Yelk Moss	a	the	Handfuls of Choice Desert Yelk Moss		the	
_C641AA7002BB9F55	m0147chldd01	Handful of Excellent Desert Yelk Moss	a	the	Handfuls of Excellent Desert Yelk Moss		the	
_0B678714BE52C15E	m0147chlde01	Handful of Supreme Desert Yelk Moss	a	the	Handfuls of Supreme Desert Yelk Moss		the	
_A176FD465D1AEDA6	m0147chlfc01	Handful of Choice Forest Yelk Moss	a	the	Handfuls of Choice Forest Yelk Moss		the	
_06E1B27242BB9F5F	m0147chlfd01	Handful of Excellent Forest Yelk Moss	a	the	Handfuls of Excellent Forest Yelk Moss		the	
_8B677F2ABE52C15E	m0147chlfe01	Handful of Supreme Forest Yelk Moss	a	the	Handfuls of Supreme Forest Yelk Moss		the	
_160A2AFC5F3BF979	m0147chlpd01	Handful of Excellent Prime Root Yelk Moss	a	the	Handfuls of Excellent Prime Root Yelk Moss		the	
_73E74F3E8CBE3B9A	m0147chlpe01	Handful of Supreme Prime Root Yelk Moss	a	the	Handfuls of Supreme Prime Root Yelk Moss		the	
_D404CE1772367E90	m0148chlca01	Basic Yelk Mushroom	a	the	Basic Yelk Mushrooms		the	
_0CA352A2B715A286	m0148chlcb01	Fine Yelk Mushroom	a	the	Fine Yelk Mushrooms		the	
